hotel_name,city,state,property_type,star_rating,review_rating,review_count,price,distance_to_landmark_km,nearest_landmark,has_wifi,has_parking,has_pool,has_ac,has_breakfast,has_fitness_center,has_spa,has_restaurant,has_bar,pet_friendly,kid_friendly,wheelchair_accessible,has_hot_tub,has_airport_shuttle,has_room_service,source_dataset
Bloom Boutique | GK-1,delhi,Delhi,Hotel,3.0,4.2,,4659.0,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,google
The Grand Parisian,delhi,Delhi,Hotel,3.0,4.2,,4673.0,,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,google
amigosindia,delhi,Delhi,Hotel,1.0,4.5,,706.0,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,google
Holiday Inn Express New Delhi Int'l Airport T3,delhi,Delhi,Hotel,3.0,4.2,,14081.0,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,google
"Welcomhotel By ITC Hotels, Dwarka, New Delhi - Contemporary Hotel in the Capital | Ideal for Business & Leisure Travellers",delhi,Delhi,Hotel,5.0,4.5,,10195.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,google
Treebo Trend Lazystay Grand - Hotel in Bhubaneswar,bhubaneswar,Odisha,Hotel,,4.1,,2920.0,,,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,google
"MAYFAIR Convention, Bhubaneswar",bhubaneswar,Odisha,Hotel,4.0,4.5,,6476.0,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,google
Hello Stay Hotel Bhubaneswar,bhubaneswar,Odisha,Hotel,,4.2,,1231.0,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,google
Hotel SJ Pride,bhubaneswar,Odisha,Hotel,2.0,4.8,,1239.0,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,google
Empires Hotel Bhubaneswar,bhubaneswar,Odisha,Hotel,3.0,4.1,,3646.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,google
"MAYFAIR Convention, Bhubaneswar",bhubaneswar,Odisha,Hotel,4.0,4.5,,5975.0,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,google
"Mango Hotels–Prangan, Bhubaneswar",bhubaneswar,Odisha,Hotel,3.0,4.1,,3126.0,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,google
Mayfair Lagoon,bhubaneswar,Odisha,Hotel,5.0,4.6,,10779.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,google
Venus Inn Restaurant,bhubaneswar,Odisha,Hotel,4.0,4.1,,1948.0,,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,google
Ginger Bhubaneshwar,bhubaneswar,Odisha,Hotel,2.0,3.9,,2959.0,,,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,google
THE GREENSTAR INN PREMIUM,bhubaneswar,Odisha,Hotel,,4.6,,1512.0,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,google
IRA By Orchid Bhubaneswar ( Formerly Vits Bhubaneswar ),bhubaneswar,Odisha,Hotel,4.0,4.1,,3782.0,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,google
Swosti Premium - Luxury 5-Star Hotel in Bhubaneswar,bhubaneswar,Odisha,Hotel,5.0,4.3,,6215.0,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,google
"Vivanta Bhubaneswar, DN Square",bhubaneswar,Odisha,Hotel,5.0,4.6,,9089.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,google
"Welcomhotel By ITC Hotels, Bhubaneswar-LEED Platinum Certified Premium Hotel Near the Airport| 1.5 hrs away from Puri",bhubaneswar,Odisha,Hotel,4.0,4.7,,7616.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,google
Hotel Excellency (A Unit of Excellency Resorts Pvt. Ltd.),bhubaneswar,Odisha,Hotel,4.0,4.1,,3395.0,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,google
Super OYO Townhouse 235 Swain Heritage,bhubaneswar,Odisha,Apartment,,4.4,,2044.0,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,google
Treebo Trend Oasis,bhubaneswar,Odisha,Hotel,3.0,4.2,,2854.0,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,google
IRA By Orchid Bhubaneswar ( Formerly Vits Bhubaneswar ),bhubaneswar,Odisha,Hotel,4.0,4.1,,4367.0,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,google
The Westin Goa,goa,Goa,Hotel,5.0,4.6,,20650.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,google
The LaLiT Golf & Spa Resort Goa,goa,Goa,Hotel,5.0,4.4,,16756.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,google
Casa Seaesta Beach Cottages and Suites,goa,Goa,Hotel,,3.6,,2466.0,,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,google
Radisson Resort Goa Baga,goa,Goa,Hotel,4.0,4.8,,4397.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,google
W Goa,goa,Goa,Hotel,5.0,4.5,,7435.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,google
"The Hosteller Goa, Arpora",goa,Goa,Hotel,,4.3,,1157.0,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,google
Grand Hyatt Goa,goa,Goa,Hotel,5.0,4.6,,20307.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,google
Little India Beach Cottages,goa,Goa,House,,4.0,,6947.0,,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,google
"Holiday Inn Resort Goa, an IHG Hotel",goa,Goa,Hotel,5.0,4.6,,11934.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,google
Agonda Paradise Beach Huts,goa,Goa,Hotel,,4.2,,4200.0,,,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,google
Pitruchaya Sea View Cottages by Vyom Trails,goa,Goa,Hotel,,4.1,,1617.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,google
The LaLiT Golf & Spa Resort Goa,goa,Goa,Hotel,5.0,4.4,,11855.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,google
"Whoopers Boutique Hotel, Anjuna",goa,Goa,Hotel,,4.9,,1612.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,google
"The Hosteller Goa, Candolim",goa,Goa,Hotel,,4.7,,1315.0,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,google
Tropical Bay,goa,Goa,Hotel,,3.8,,1344.0,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,google
Cola Goa Beach Resort,goa,Goa,Hotel,,4.3,,12744.0,,,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,google
Blue Lagoon Resort | Room & Restaurant,goa,Goa,Villa,,3.9,,4487.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,google
Radisson Blu Resort Goa Cavelossim Beach,goa,Goa,Hotel,5.0,4.4,,15898.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,google
"Vivanta Goa, Miramar",goa,Goa,Hotel,5.0,4.5,,11788.0,,,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,google
Mayfair on Sea,goa,Goa,Hotel,,4.5,,10620.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,google
"The Zuri White Sands, Goa Resort & Casino",goa,Goa,Hotel,5.0,4.4,,16795.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,google
The Queeny,goa,Goa,Hotel,3.0,3.4,,1435.0,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,google
"Holiday Inn Goa Candolim, an IHG Hotel",goa,Goa,Hotel,5.0,4.7,,15503.0,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,google
"Taj Holiday Village Resort and Spa, Goa",goa,Goa,Hotel,5.0,4.7,,26550.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,google
ibis Mumbai Vikhroli,mumbai,Maharashtra,Hotel,,4.5,,7392.0,,,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,google
The Lalit Mumbai,mumbai,Maharashtra,Hotel,5.0,4.4,,14278.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,google
JW Marriott Mumbai Juhu,mumbai,Maharashtra,Hotel,5.0,4.6,,5725.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,google
Empire Royale Hotel,mumbai,Maharashtra,Hotel,3.0,4.4,,1582.0,,,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,google
"The Taj Mahal Palace, Mumbai",mumbai,Maharashtra,Hotel,5.0,4.7,,33021.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,google
Grand Hyatt Mumbai Hotel & Residences,mumbai,Maharashtra,Hotel,5.0,4.5,,14025.0,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,google
Shahana Guest House,mumbai,Maharashtra,Hotel,2.0,3.1,,635.0,,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,google
SAINA RESORT,mumbai,Maharashtra,Hotel,3.0,3.6,,5082.0,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,google
Stay Villa Dormitory (for Male and Female),mumbai,Maharashtra,Bungalow,,5.0,,952.0,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,google
Hotel Milan International,mumbai,Maharashtra,Hotel,,3.9,,1389.0,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,google
Gagal Home BKC Suite | Rooms & Caretaker,mumbai,Maharashtra,Hotel,,3.7,,4208.0,,,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,google
Qubestay Airport Capsule Hotel And Hostel,mumbai,Maharashtra,Hotel,,4.1,,1334.0,,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,google
"Ginger Mumbai, Goregaon",mumbai,Maharashtra,Hotel,,4.0,,4031.0,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,google
The Lalit Mumbai,mumbai,Maharashtra,Hotel,5.0,4.4,,11101.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,google
Royal Palms Villas with Private Pool,mumbai,Maharashtra,Hotel,,4.0,,20536.0,,,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,google
The Leela Mumbai - Resort Style Business Hotel,mumbai,Maharashtra,Hotel,5.0,4.5,,11210.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,google
Hotel Nest N Rest - Mumbai,mumbai,Maharashtra,Hotel,,4.4,,1116.0,,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,google
Novotel Mumbai Juhu Beach,mumbai,Maharashtra,Hotel,5.0,4.3,,11785.0,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,google
Airport inn residency,mumbai,Maharashtra,Hotel,3.0,3.7,,1109.0,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,google
Courtyard by Marriott Mumbai International Airport,mumbai,Maharashtra,Hotel,4.0,4.4,,11103.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,google
JW Marriott Mumbai Sahar,mumbai,Maharashtra,Hotel,5.0,4.6,,12963.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,google
The Westin Mumbai Garden City,mumbai,Maharashtra,Hotel,5.0,4.5,,12963.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,google
"Holiday Inn Mumbai International Airport, an IHG Hotel",mumbai,Maharashtra,Hotel,4.0,4.5,,10619.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,google
Novotel Mumbai Juhu Beach,mumbai,Maharashtra,Hotel,5.0,4.3,,11800.0,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,google
Fairfield by Marriott Lucknow,lucknow,Uttar Pradesh,Hotel,4.0,4.3,,4816.0,,,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,google
Novotel Lucknow Gomti Nagar,lucknow,Uttar Pradesh,Hotel,5.0,4.5,,6551.0,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,google
Townhouse 1166 Bsa Townhouse,lucknow,Uttar Pradesh,Apartment,,3.7,,1296.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,google
Hyatt Regency Lucknow,lucknow,Uttar Pradesh,Hotel,5.0,4.4,,4480.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,google
Fairfield by Marriott Lucknow,lucknow,Uttar Pradesh,Hotel,4.0,4.3,,4814.0,,,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,google
Radisson Lucknow City Center,lucknow,Uttar Pradesh,Hotel,3.0,4.3,,4189.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,google
Taj Mahal Lucknow,lucknow,Uttar Pradesh,Hotel,5.0,4.6,,10936.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,google
The Regnant,lucknow,Uttar Pradesh,Hotel,,4.2,,3892.0,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,google
Hilton Garden Inn Lucknow,lucknow,Uttar Pradesh,Hotel,4.0,4.3,,5663.0,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,google
Ginger Lucknow,lucknow,Uttar Pradesh,Hotel,3.0,4.0,,2664.0,,,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,google
DCorbiz Hotel & Restaurant,lucknow,Uttar Pradesh,Hotel,3.0,4.0,,2108.0,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,google
Hotel Aryan,lucknow,Uttar Pradesh,Hotel,2.0,3.8,,587.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,google
Hotel Golden Orchid,lucknow,Uttar Pradesh,Hotel,3.0,4.0,,2218.0,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,google
Fortune Park BBD - Hotel in Lucknow,lucknow,Uttar Pradesh,Hotel,4.0,4.3,,7197.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,google
Hotel Millenia Regency Lucknow,lucknow,Uttar Pradesh,Hotel,,4.2,,2814.0,,,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,google
Golden Tulip Lucknow,lucknow,Uttar Pradesh,Hotel,4.0,4.2,,7271.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,google
The Grand Radiant-3 Star Hotel in Lucknow,lucknow,Uttar Pradesh,Hotel,4.0,4.0,,2453.0,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,google
Comfort Inn,lucknow,Uttar Pradesh,Hotel,3.0,4.1,,3394.0,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,google
"lebua Lucknow, Saraca Estate",lucknow,Uttar Pradesh,Hotel,4.0,4.3,,7621.0,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,google
Comfort Hotel Vista,lucknow,Uttar Pradesh,Hotel,3.0,4.6,,6160.0,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,google
Hilton Garden Inn Lucknow,lucknow,Uttar Pradesh,Hotel,4.0,4.3,,5664.0,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,google
The Park Hotel,kolkata,West Bengal,Hotel,5.0,4.4,,7295.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,google
"The Oberoi Grand, Kolkata",kolkata,West Bengal,Hotel,5.0,4.4,,4534.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,google
"The Oberoi Grand, Kolkata",kolkata,West Bengal,Hotel,5.0,4.4,,6048.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,google
The Elite Apartment Hotel,kolkata,West Bengal,Hotel,3.0,4.7,,784.0,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,google
Golden Parkk Hotel,kolkata,West Bengal,Hotel,3.0,4.0,,3790.0,,,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,google
Aristro Club,kolkata,West Bengal,Hotel,3.0,4.0,,1344.0,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,google
The Panash (Hotel and Banquets),kolkata,West Bengal,Hotel,,4.4,,1565.0,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,google
HOTEL ORCHID INN,kolkata,West Bengal,Hotel,,4.2,,1027.0,,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,google
Bubble Beds Kolkata,kolkata,West Bengal,Hotel,2.0,4.3,,862.0,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,google
Hotel Platinum,kolkata,West Bengal,Hotel,3.0,3.9,,1464.0,,,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,google
Aster Guest House Kolkata,kolkata,West Bengal,Hotel,,4.0,,2885.0,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,google
Hotel Radiant (Kolkata),kolkata,West Bengal,Hotel,3.0,4.0,,2731.0,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,google
Hotel Afsha,kolkata,West Bengal,Hotel,,3.4,,1285.0,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,google
backpackers park,kolkata,West Bengal,Hotel,,4.0,,1103.0,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,google
Hotel Mayfair tower,kolkata,West Bengal,Hotel,,4.0,,1680.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,google
"The Manor House, Kolkata",kolkata,West Bengal,Hotel,,4.4,,3880.0,,,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,google
Barsana Boutique Hotel,kolkata,West Bengal,Hotel,3.0,4.3,,3719.0,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,google
Hotel Pan Asia Continental (A Unit Of Sharda Resources Limited),kolkata,West Bengal,Hotel,3.0,4.1,,3074.0,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,google
Hotel Emirates,kolkata,West Bengal,Hotel,2.0,4.0,,3014.0,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,google
The Aster Heritage,kolkata,West Bengal,Hotel,,4.7,,2778.0,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,google
Calcutta Bungalow| Heritage Rooms,kolkata,West Bengal,Hotel,,4.9,,8604.0,,,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,google
"BhubanBari historic house airy twin room w 2 baths, kitchen, garden terrace",kolkata,West Bengal,House,,5.0,,2856.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,google
Hotel Pawan Putra,kolkata,West Bengal,Hotel,3.0,4.1,,2436.0,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,google
"FabHotel Orion Crystal - Hotel in Park Circus, Kolkata",kolkata,West Bengal,Hotel,,4.1,,2652.0,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,google
The Elanza Hotel,bangalore,Karnataka,Hotel,4.0,4.1,,3968.0,,,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,google
"Country Inn & Suites by Radisson, Bengaluru Hebbal Road",bangalore,Karnataka,Hotel,4.0,4.1,,4480.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,google
Kadackal Farmhouse | Rooms & Pool,bangalore,Karnataka,Hotel,,4.2,,4012.0,,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,google
"Country Inn & Suites by Radisson, Bengaluru Hebbal Road",bangalore,Karnataka,Hotel,4.0,4.1,,4480.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,google
Kings Palace Manyata,bangalore,Karnataka,Hotel,,3.2,,891.0,,,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,google
Prestige Residency,bangalore,Karnataka,Hotel,,3.1,,609.0,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,google
Hotel TAP Paradise,bangalore,Karnataka,Hotel,1.0,3.4,,539.0,,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,google
Regenta Inn Grand Koramangala,bangalore,Karnataka,Hotel,,4.6,,3192.0,,,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,google
